Train;Test;Classifier;FeatureSet;Measure;Value;IsBaseline
SanFrancisco;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.868720;0
SanFrancisco;NYC4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.877891;0
SanFrancisco;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.875538;0
SanFrancisco;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.877891;0
SanFrancisco;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.875186;0
SanFrancisco;NYC4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.853685;0
SanFrancisco;NYC4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.852472;0
SanFrancisco;NYC4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.853685;0
SanFrancisco;NYC4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.848267;0
SanFrancisco;NYC4Classes;0;+CAT, nGrams: 2;Percent Correct;0.842926;0
SanFrancisco;NYC4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.843985;0
SanFrancisco;NYC4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.842926;0
SanFrancisco;NYC4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.830048;0
SanFrancisco;Dublin;0;Baseline, nGrams: 2;Percent Correct;0.931439;0
SanFrancisco;Dublin;0;Baseline, nGrams: 2;Weighted Precision;0.922496;0
SanFrancisco;Dublin;0;Baseline, nGrams: 2;Weighted Recall;0.931439;0
SanFrancisco;Dublin;0;Baseline, nGrams: 2;Weighted F-Measure;0.925429;0
SanFrancisco;Dublin;0;+ALL, nGrams: 2;Percent Correct;0.946714;0
SanFrancisco;Dublin;0;+ALL, nGrams: 2;Weighted Precision;0.940137;0
SanFrancisco;Dublin;0;+ALL, nGrams: 2;Weighted Recall;0.946714;0
SanFrancisco;Dublin;0;+ALL, nGrams: 2;Weighted F-Measure;0.942461;0
SanFrancisco;Dublin;0;+LOC, nGrams: 2;Percent Correct;0.947780;0
SanFrancisco;Dublin;0;+LOC, nGrams: 2;Weighted Precision;0.944709;0
SanFrancisco;Dublin;0;+LOC, nGrams: 2;Weighted Recall;0.947780;0
SanFrancisco;Dublin;0;+LOC, nGrams: 2;Weighted F-Measure;0.944521;0
SanFrancisco;Dublin;0;+TIME, nGrams: 2;Percent Correct;0.939964;0
SanFrancisco;Dublin;0;+TIME, nGrams: 2;Weighted Precision;0.932003;0
SanFrancisco;Dublin;0;+TIME, nGrams: 2;Weighted Recall;0.939964;0
SanFrancisco;Dublin;0;+TIME, nGrams: 2;Weighted F-Measure;0.934358;0
SanFrancisco;Dublin;0;+LOD, nGrams: 2;Percent Correct;0.950266;0
SanFrancisco;Dublin;0;+LOD, nGrams: 2;Weighted Precision;0.943700;0
SanFrancisco;Dublin;0;+LOD, nGrams: 2;Weighted Recall;0.950266;0
SanFrancisco;Dublin;0;+LOD, nGrams: 2;Weighted F-Measure;0.945127;0
SanFrancisco;Dublin;0;+LOC+TIME, nGrams: 2;Percent Correct;0.930018;0
SanFrancisco;Dublin;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.929012;0
SanFrancisco;Dublin;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.930018;0
SanFrancisco;Dublin;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.928560;0
SanFrancisco;Dublin;0;+LOC+LOD, nGrams: 2;Percent Correct;0.937123;0
SanFrancisco;Dublin;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.932772;0
SanFrancisco;Dublin;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.937123;0
SanFrancisco;Dublin;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.934717;0
SanFrancisco;Dublin;0;+TIME+LOD, nGrams: 2;Percent Correct;0.936767;0
SanFrancisco;Dublin;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.935283;0
SanFrancisco;Dublin;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.936767;0
SanFrancisco;Dublin;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.935717;0
SanFrancisco;Dublin;0;+TYPES, nGrams: 2;Percent Correct;0.935702;0
SanFrancisco;Dublin;0;+TYPES, nGrams: 2;Weighted Precision;0.933649;0
SanFrancisco;Dublin;0;+TYPES, nGrams: 2;Weighted Recall;0.935702;0
SanFrancisco;Dublin;0;+TYPES, nGrams: 2;Weighted F-Measure;0.934199;0
SanFrancisco;Dublin;0;+CAT, nGrams: 2;Percent Correct;0.940675;0
SanFrancisco;Dublin;0;+CAT, nGrams: 2;Weighted Precision;0.934515;0
SanFrancisco;Dublin;0;+CAT, nGrams: 2;Weighted Recall;0.940675;0
SanFrancisco;Dublin;0;+CAT, nGrams: 2;Weighted F-Measure;0.936426;0
SanFrancisco;Boston;0;Baseline, nGrams: 2;Percent Correct;0.875177;0
SanFrancisco;Boston;0;Baseline, nGrams: 2;Weighted Precision;0.862989;0
SanFrancisco;Boston;0;Baseline, nGrams: 2;Weighted Recall;0.875177;0
SanFrancisco;Boston;0;Baseline, nGrams: 2;Weighted F-Measure;0.860900;0
SanFrancisco;Boston;0;+ALL, nGrams: 2;Percent Correct;0.876596;0
SanFrancisco;Boston;0;+ALL, nGrams: 2;Weighted Precision;0.866085;0
SanFrancisco;Boston;0;+ALL, nGrams: 2;Weighted Recall;0.876596;0
SanFrancisco;Boston;0;+ALL, nGrams: 2;Weighted F-Measure;0.864282;0
SanFrancisco;Boston;0;+LOC, nGrams: 2;Percent Correct;0.901773;0
SanFrancisco;Boston;0;+LOC, nGrams: 2;Weighted Precision;0.897359;0
SanFrancisco;Boston;0;+LOC, nGrams: 2;Weighted Recall;0.901773;0
SanFrancisco;Boston;0;+LOC, nGrams: 2;Weighted F-Measure;0.890829;0
SanFrancisco;Boston;0;+TIME, nGrams: 2;Percent Correct;0.887234;0
SanFrancisco;Boston;0;+TIME, nGrams: 2;Weighted Precision;0.874198;0
SanFrancisco;Boston;0;+TIME, nGrams: 2;Weighted Recall;0.887234;0
SanFrancisco;Boston;0;+TIME, nGrams: 2;Weighted F-Measure;0.865248;0
SanFrancisco;Boston;0;+LOD, nGrams: 2;Percent Correct;0.894326;0
SanFrancisco;Boston;0;+LOD, nGrams: 2;Weighted Precision;0.890736;0
SanFrancisco;Boston;0;+LOD, nGrams: 2;Weighted Recall;0.894326;0
SanFrancisco;Boston;0;+LOD, nGrams: 2;Weighted F-Measure;0.887709;0
SanFrancisco;Boston;0;+LOC+TIME, nGrams: 2;Percent Correct;0.884397;0
SanFrancisco;Boston;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.879601;0
SanFrancisco;Boston;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.884397;0
SanFrancisco;Boston;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.879611;0
SanFrancisco;Boston;0;+LOC+LOD, nGrams: 2;Percent Correct;0.906738;0
SanFrancisco;Boston;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.904152;0
SanFrancisco;Boston;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.906738;0
SanFrancisco;Boston;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.905246;0
SanFrancisco;Boston;0;+TIME+LOD, nGrams: 2;Percent Correct;0.890426;0
SanFrancisco;Boston;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.890579;0
SanFrancisco;Boston;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.890426;0
SanFrancisco;Boston;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.889486;0
SanFrancisco;Boston;0;+TYPES, nGrams: 2;Percent Correct;0.904610;0
SanFrancisco;Boston;0;+TYPES, nGrams: 2;Weighted Precision;0.900049;0
SanFrancisco;Boston;0;+TYPES, nGrams: 2;Weighted Recall;0.904610;0
SanFrancisco;Boston;0;+TYPES, nGrams: 2;Weighted F-Measure;0.900808;0
SanFrancisco;Boston;0;+CAT, nGrams: 2;Percent Correct;0.884043;0
SanFrancisco;Boston;0;+CAT, nGrams: 2;Weighted Precision;0.872539;0
SanFrancisco;Boston;0;+CAT, nGrams: 2;Weighted Recall;0.884043;0
SanFrancisco;Boston;0;+CAT, nGrams: 2;Weighted F-Measure;0.872178;0
SanFrancisco;London;0;Baseline, nGrams: 2;Percent Correct;0.910479;0
SanFrancisco;London;0;Baseline, nGrams: 2;Weighted Precision;0.902882;0
SanFrancisco;London;0;Baseline, nGrams: 2;Weighted Recall;0.910479;0
SanFrancisco;London;0;Baseline, nGrams: 2;Weighted F-Measure;0.897496;0
SanFrancisco;London;0;+ALL, nGrams: 2;Percent Correct;0.907356;0
SanFrancisco;London;0;+ALL, nGrams: 2;Weighted Precision;0.894677;0
SanFrancisco;London;0;+ALL, nGrams: 2;Weighted Recall;0.907356;0
SanFrancisco;London;0;+ALL, nGrams: 2;Weighted F-Measure;0.898445;0
SanFrancisco;London;0;+LOC, nGrams: 2;Percent Correct;0.942401;0
SanFrancisco;London;0;+LOC, nGrams: 2;Weighted Precision;0.936208;0
SanFrancisco;London;0;+LOC, nGrams: 2;Weighted Recall;0.942401;0
SanFrancisco;London;0;+LOC, nGrams: 2;Weighted F-Measure;0.932315;0
SanFrancisco;London;0;+TIME, nGrams: 2;Percent Correct;0.913255;0
SanFrancisco;London;0;+TIME, nGrams: 2;Weighted Precision;0.909512;0
SanFrancisco;London;0;+TIME, nGrams: 2;Weighted Recall;0.913255;0
SanFrancisco;London;0;+TIME, nGrams: 2;Weighted F-Measure;0.895035;0
SanFrancisco;London;0;+LOD, nGrams: 2;Percent Correct;0.913602;0
SanFrancisco;London;0;+LOD, nGrams: 2;Weighted Precision;0.904007;0
SanFrancisco;London;0;+LOD, nGrams: 2;Weighted Recall;0.913602;0
SanFrancisco;London;0;+LOD, nGrams: 2;Weighted F-Measure;0.903306;0
SanFrancisco;London;0;+LOC+TIME, nGrams: 2;Percent Correct;0.900416;0
SanFrancisco;London;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.892418;0
SanFrancisco;London;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.900416;0
SanFrancisco;London;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.891485;0
SanFrancisco;London;0;+LOC+LOD, nGrams: 2;Percent Correct;0.910479;0
SanFrancisco;London;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.902734;0
SanFrancisco;London;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.910479;0
SanFrancisco;London;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.904144;0
SanFrancisco;London;0;+TIME+LOD, nGrams: 2;Percent Correct;0.913949;0
SanFrancisco;London;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.909205;0
SanFrancisco;London;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.913949;0
SanFrancisco;London;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.909359;0
SanFrancisco;London;0;+TYPES, nGrams: 2;Percent Correct;0.911520;0
SanFrancisco;London;0;+TYPES, nGrams: 2;Weighted Precision;0.900086;0
SanFrancisco;London;0;+TYPES, nGrams: 2;Weighted Recall;0.911520;0
SanFrancisco;London;0;+TYPES, nGrams: 2;Weighted F-Measure;0.900359;0
SanFrancisco;London;0;+CAT, nGrams: 2;Percent Correct;0.914296;0
SanFrancisco;London;0;+CAT, nGrams: 2;Weighted Precision;0.904250;0
SanFrancisco;London;0;+CAT, nGrams: 2;Weighted Recall;0.914296;0
SanFrancisco;London;0;+CAT, nGrams: 2;Weighted F-Measure;0.905045;0
SanFrancisco;Sydney;0;Baseline, nGrams: 2;Percent Correct;0.839606;0
SanFrancisco;Sydney;0;Baseline, nGrams: 2;Weighted Precision;0.820353;0
SanFrancisco;Sydney;0;Baseline, nGrams: 2;Weighted Recall;0.839606;0
SanFrancisco;Sydney;0;Baseline, nGrams: 2;Weighted F-Measure;0.813299;0
SanFrancisco;Sydney;0;+ALL, nGrams: 2;Percent Correct;0.803025;0
SanFrancisco;Sydney;0;+ALL, nGrams: 2;Weighted Precision;0.803900;0
SanFrancisco;Sydney;0;+ALL, nGrams: 2;Weighted Recall;0.803025;0
SanFrancisco;Sydney;0;+ALL, nGrams: 2;Weighted F-Measure;0.774382;0
SanFrancisco;Sydney;0;+LOC, nGrams: 2;Percent Correct;0.870559;0
SanFrancisco;Sydney;0;+LOC, nGrams: 2;Weighted Precision;0.867304;0
SanFrancisco;Sydney;0;+LOC, nGrams: 2;Weighted Recall;0.870559;0
SanFrancisco;Sydney;0;+LOC, nGrams: 2;Weighted F-Measure;0.849890;0
SanFrancisco;Sydney;0;+TIME, nGrams: 2;Percent Correct;0.851565;0
SanFrancisco;Sydney;0;+TIME, nGrams: 2;Weighted Precision;0.836821;0
SanFrancisco;Sydney;0;+TIME, nGrams: 2;Weighted Recall;0.851565;0
SanFrancisco;Sydney;0;+TIME, nGrams: 2;Weighted F-Measure;0.822627;0
SanFrancisco;Sydney;0;+LOD, nGrams: 2;Percent Correct;0.798804;0
SanFrancisco;Sydney;0;+LOD, nGrams: 2;Weighted Precision;0.803834;0
SanFrancisco;Sydney;0;+LOD, nGrams: 2;Weighted Recall;0.798804;0
SanFrancisco;Sydney;0;+LOD, nGrams: 2;Weighted F-Measure;0.771054;0
SanFrancisco;Sydney;0;+LOC+TIME, nGrams: 2;Percent Correct;0.845937;0
SanFrancisco;Sydney;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.835163;0
SanFrancisco;Sydney;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.845937;0
SanFrancisco;Sydney;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.831028;0
SanFrancisco;Sydney;0;+LOC+LOD, nGrams: 2;Percent Correct;0.870911;0
SanFrancisco;Sydney;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.862295;0
SanFrancisco;Sydney;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.870911;0
SanFrancisco;Sydney;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.861852;0
SanFrancisco;Sydney;0;+TIME+LOD, nGrams: 2;Percent Correct;0.827295;0
SanFrancisco;Sydney;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.824816;0
SanFrancisco;Sydney;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.827295;0
SanFrancisco;Sydney;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.814984;0
SanFrancisco;Sydney;0;+TYPES, nGrams: 2;Percent Correct;0.862821;0
SanFrancisco;Sydney;0;+TYPES, nGrams: 2;Weighted Precision;0.857054;0
SanFrancisco;Sydney;0;+TYPES, nGrams: 2;Weighted Recall;0.862821;0
SanFrancisco;Sydney;0;+TYPES, nGrams: 2;Weighted F-Measure;0.849231;0
SanFrancisco;Sydney;0;+CAT, nGrams: 2;Percent Correct;0.805135;0
SanFrancisco;Sydney;0;+CAT, nGrams: 2;Weighted Precision;0.802518;0
SanFrancisco;Sydney;0;+CAT, nGrams: 2;Weighted Recall;0.805135;0
SanFrancisco;Sydney;0;+CAT, nGrams: 2;Weighted F-Measure;0.778090;0
Seattle;Chicago4Classes;0;Baseline, nGrams: 2;Percent Correct;0.833558;0
Seattle;Chicago4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.862930;0
Seattle;Chicago4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.833558;0
Seattle;Chicago4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.846309;0
Seattle;Chicago4Classes;0;+ALL, nGrams: 2;Percent Correct;0.856469;0
Seattle;Chicago4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.890767;0
Seattle;Chicago4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.856469;0
Seattle;Chicago4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.866169;0
Seattle;Chicago4Classes;0;+LOC, nGrams: 2;Percent Correct;0.847035;0
Seattle;Chicago4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.855334;0
Seattle;Chicago4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.847035;0
Seattle;Chicago4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.847498;0
Seattle;Chicago4Classes;0;+TIME, nGrams: 2;Percent Correct;0.852426;0
Seattle;Chicago4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.898068;0
Seattle;Chicago4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.852426;0
Seattle;Chicago4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.867455;0
Seattle;Chicago4Classes;0;+LOD, nGrams: 2;Percent Correct;0.844340;0
Seattle;Chicago4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.878362;0
Seattle;Chicago4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.844340;0
Seattle;Chicago4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.858230;0
Seattle;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.837601;0
Seattle;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.841085;0
Seattle;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.837601;0
Seattle;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.832960;0
Seattle;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.894879;0
Seattle;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.900268;0
Seattle;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.894879;0
Seattle;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.897038;0
Seattle;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.856469;0
Seattle;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.889704;0
Seattle;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.856469;0
Seattle;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.860624;0
Seattle;Chicago4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.840970;0
Seattle;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.861811;0
Seattle;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.840970;0
Seattle;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.849951;0
Seattle;Chicago4Classes;0;+CAT, nGrams: 2;Percent Correct;0.836253;0
Seattle;Chicago4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.866733;0
Seattle;Chicago4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.836253;0
Seattle;Chicago4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.849258;0
Seattle;Brisbane;0;Baseline, nGrams: 2;Percent Correct;0.870506;0
Seattle;Brisbane;0;Baseline, nGrams: 2;Weighted Precision;0.865784;0
Seattle;Brisbane;0;Baseline, nGrams: 2;Weighted Recall;0.870506;0
Seattle;Brisbane;0;Baseline, nGrams: 2;Weighted F-Measure;0.865794;0
Seattle;Brisbane;0;+ALL, nGrams: 2;Percent Correct;0.854658;0
Seattle;Brisbane;0;+ALL, nGrams: 2;Weighted Precision;0.851669;0
Seattle;Brisbane;0;+ALL, nGrams: 2;Weighted Recall;0.854658;0
Seattle;Brisbane;0;+ALL, nGrams: 2;Weighted F-Measure;0.848571;0
Seattle;Brisbane;0;+LOC, nGrams: 2;Percent Correct;0.869347;0
Seattle;Brisbane;0;+LOC, nGrams: 2;Weighted Precision;0.860736;0
Seattle;Brisbane;0;+LOC, nGrams: 2;Weighted Recall;0.869347;0
Seattle;Brisbane;0;+LOC, nGrams: 2;Weighted F-Measure;0.861585;0
Seattle;Brisbane;0;+TIME, nGrams: 2;Percent Correct;0.913800;0
Seattle;Brisbane;0;+TIME, nGrams: 2;Weighted Precision;0.916384;0
Seattle;Brisbane;0;+TIME, nGrams: 2;Weighted Recall;0.913800;0
Seattle;Brisbane;0;+TIME, nGrams: 2;Weighted F-Measure;0.914455;0
Seattle;Brisbane;0;+LOD, nGrams: 2;Percent Correct;0.885582;0
Seattle;Brisbane;0;+LOD, nGrams: 2;Weighted Precision;0.879473;0
Seattle;Brisbane;0;+LOD, nGrams: 2;Weighted Recall;0.885582;0
Seattle;Brisbane;0;+LOD, nGrams: 2;Weighted F-Measure;0.881621;0
Seattle;Brisbane;0;+LOC+TIME, nGrams: 2;Percent Correct;0.872439;0
Seattle;Brisbane;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.865141;0
Seattle;Brisbane;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.872439;0
Seattle;Brisbane;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.862206;0
Seattle;Brisbane;0;+LOC+LOD, nGrams: 2;Percent Correct;0.837263;0
Seattle;Brisbane;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.835183;0
Seattle;Brisbane;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.837263;0
Seattle;Brisbane;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.820169;0
Seattle;Brisbane;0;+TIME+LOD, nGrams: 2;Percent Correct;0.881716;0
Seattle;Brisbane;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.883429;0
Seattle;Brisbane;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.881716;0
Seattle;Brisbane;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.882036;0
Seattle;Brisbane;0;+TYPES, nGrams: 2;Percent Correct;0.861616;0
Seattle;Brisbane;0;+TYPES, nGrams: 2;Weighted Precision;0.855032;0
Seattle;Brisbane;0;+TYPES, nGrams: 2;Weighted Recall;0.861616;0
Seattle;Brisbane;0;+TYPES, nGrams: 2;Weighted F-Measure;0.855378;0
Seattle;Brisbane;0;+CAT, nGrams: 2;Percent Correct;0.884809;0
Seattle;Brisbane;0;+CAT, nGrams: 2;Weighted Precision;0.874393;0
Seattle;Brisbane;0;+CAT, nGrams: 2;Weighted Recall;0.884809;0
Seattle;Brisbane;0;+CAT, nGrams: 2;Weighted F-Measure;0.878182;0
Seattle;Memphis4Classes;0;Baseline, nGrams: 2;Percent Correct;0.840200;0
Seattle;Memphis4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.916423;0
Seattle;Memphis4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.840200;0
Seattle;Memphis4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.868087;0
Seattle;Memphis4Classes;0;+ALL, nGrams: 2;Percent Correct;0.821473;0
Seattle;Memphis4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.913049;0
Seattle;Memphis4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.821473;0
Seattle;Memphis4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.853341;0
Seattle;Memphis4Classes;0;+LOC, nGrams: 2;Percent Correct;0.898876;0
Seattle;Memphis4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.929292;0
Seattle;Memphis4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.898876;0
Seattle;Memphis4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.909923;0
Seattle;Memphis4Classes;0;+TIME, nGrams: 2;Percent Correct;0.784020;0
Seattle;Memphis4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.914084;0
Seattle;Memphis4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.784020;0
Seattle;Memphis4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.827872;0
Seattle;Memphis4Classes;0;+LOD, nGrams: 2;Percent Correct;0.848939;0
Seattle;Memphis4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.919821;0
Seattle;Memphis4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.848939;0
Seattle;Memphis4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.874065;0
Seattle;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.898876;0
Seattle;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.933929;0
Seattle;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.898876;0
Seattle;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.911480;0
Seattle;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.862672;0
Seattle;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.912164;0
Seattle;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.862672;0
Seattle;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.882937;0
Seattle;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.840200;0
Seattle;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.925829;0
Seattle;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.840200;0
Seattle;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.869231;0
Seattle;Memphis4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.838951;0
Seattle;Memphis4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.913488;0
Seattle;Memphis4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.838951;0
Seattle;Memphis4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.866193;0
Seattle;Memphis4Classes;0;+CAT, nGrams: 2;Percent Correct;0.846442;0
Seattle;Memphis4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.913171;0
Seattle;Memphis4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.846442;0
Seattle;Memphis4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.871716;0
Seattle;NYC4Classes;0;Baseline, nGrams: 2;Percent Correct;0.800968;0
Seattle;NYC4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.798462;0
Seattle;NYC4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.800968;0
Seattle;NYC4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.799036;0
Seattle;NYC4Classes;0;+ALL, nGrams: 2;Percent Correct;0.852609;0
Seattle;NYC4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.859846;0
Seattle;NYC4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.852609;0
Seattle;NYC4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.850934;0
Seattle;NYC4Classes;0;+LOC, nGrams: 2;Percent Correct;0.781603;0
Seattle;NYC4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.753553;0
Seattle;NYC4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.781603;0
Seattle;NYC4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.759949;0
Seattle;NYC4Classes;0;+TIME, nGrams: 2;Percent Correct;0.834857;0
Seattle;NYC4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.854507;0
Seattle;NYC4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.834857;0
Seattle;NYC4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.838958;0
Seattle;NYC4Classes;0;+LOD, nGrams: 2;Percent Correct;0.803658;0
Seattle;NYC4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.805740;0
Seattle;NYC4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.803658;0
Seattle;NYC4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.803633;0
Seattle;NYC4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.763314;0
Seattle;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.716465;0
Seattle;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.763314;0
