Train;Test;Classifier;FeatureSet;Measure;Value;IsBaseline
SanFrancisco;London;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.839252;0
SanFrancisco;London;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.793464;0
SanFrancisco;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Percent Correct;0.789237;0
SanFrancisco;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Precision;0.804573;0
SanFrancisco;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted Recall;0.789237;0
SanFrancisco;Sydney;NaiveBayes;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.754556;0
SanFrancisco;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.791728;0
SanFrancisco;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.808850;0
SanFrancisco;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.791728;0
SanFrancisco;Brisbane;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.735996;0
SanFrancisco;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.734755;0
SanFrancisco;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.747660;0
SanFrancisco;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.734755;0
SanFrancisco;Seattle;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.702715;0
SanFrancisco;NYC;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.815169;0
SanFrancisco;NYC;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.807789;0
SanFrancisco;NYC;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.815169;0
SanFrancisco;NYC;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.772314;0
SanFrancisco;Dublin;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.938970;0
SanFrancisco;Dublin;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.930550;0
SanFrancisco;Dublin;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.938970;0
SanFrancisco;Dublin;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.924846;0
SanFrancisco;Chicago;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.890027;0
SanFrancisco;Chicago;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.887541;0
SanFrancisco;Chicago;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.890027;0
SanFrancisco;Chicago;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.868771;0
SanFrancisco;Boston;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.845461;0
SanFrancisco;Boston;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.850707;0
SanFrancisco;Boston;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.845461;0
SanFrancisco;Boston;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.813101;0
SanFrancisco;Memphis;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.796488;0
SanFrancisco;Memphis;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.805776;0
SanFrancisco;Memphis;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.796488;0
SanFrancisco;Memphis;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.772793;0
SanFrancisco;London;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.854272;0
SanFrancisco;London;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.857610;0
SanFrancisco;London;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.854272;0
SanFrancisco;London;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.816948;0
SanFrancisco;Sydney;NaiveBayes;+LOC+TIME, nGrams: 2;Percent Correct;0.796623;0
SanFrancisco;Sydney;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Precision;0.824157;0
SanFrancisco;Sydney;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted Recall;0.796623;0
SanFrancisco;Sydney;NaiveBayes;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.754238;0
SanFrancisco;Brisbane;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.838809;0
SanFrancisco;Brisbane;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.848548;0
SanFrancisco;Brisbane;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.838809;0
SanFrancisco;Brisbane;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.816687;0
SanFrancisco;Seattle;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.736025;0
SanFrancisco;Seattle;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.734749;0
SanFrancisco;Seattle;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.736025;0
SanFrancisco;Seattle;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.712527;0
SanFrancisco;NYC;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.837655;0
SanFrancisco;NYC;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.829074;0
SanFrancisco;NYC;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.837655;0
SanFrancisco;NYC;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.813406;0
SanFrancisco;Dublin;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.934778;0
SanFrancisco;Dublin;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.923065;0
SanFrancisco;Dublin;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.934778;0
SanFrancisco;Dublin;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.924993;0
SanFrancisco;Chicago;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.899596;0
SanFrancisco;Chicago;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.891434;0
SanFrancisco;Chicago;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.899596;0
SanFrancisco;Chicago;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.890157;0
SanFrancisco;Boston;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.857801;0
SanFrancisco;Boston;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.851104;0
SanFrancisco;Boston;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.857801;0
SanFrancisco;Boston;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.842015;0
SanFrancisco;Memphis;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.812754;0
SanFrancisco;Memphis;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.812675;0
SanFrancisco;Memphis;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.812754;0
SanFrancisco;Memphis;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.803594;0
SanFrancisco;London;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.831108;0
SanFrancisco;London;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.817660;0
SanFrancisco;London;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.831108;0
SanFrancisco;London;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.777968;0
SanFrancisco;Sydney;NaiveBayes;+LOD, nGrams: 2;Percent Correct;0.788252;0
SanFrancisco;Sydney;NaiveBayes;+LOD, nGrams: 2;Weighted Precision;0.802220;0
SanFrancisco;Sydney;NaiveBayes;+LOD, nGrams: 2;Weighted Recall;0.788252;0
SanFrancisco;Sydney;NaiveBayes;+LOD, nGrams: 2;Weighted F-Measure;0.752829;0
SanFrancisco;Brisbane;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.792965;0
SanFrancisco;Brisbane;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.813664;0
SanFrancisco;Brisbane;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.792965;0
SanFrancisco;Brisbane;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.733477;0
SanFrancisco;Seattle;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.728494;0
SanFrancisco;Seattle;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.749235;0
SanFrancisco;Seattle;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.728494;0
SanFrancisco;Seattle;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.688514;0
SanFrancisco;NYC;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.806993;0
SanFrancisco;NYC;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.787853;0
SanFrancisco;NYC;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.806993;0
SanFrancisco;NYC;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.758054;0
SanFrancisco;Dublin;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.936483;0
SanFrancisco;Dublin;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.924591;0
SanFrancisco;Dublin;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.936483;0
SanFrancisco;Dublin;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.918768;0
SanFrancisco;Chicago;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.885040;0
SanFrancisco;Chicago;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.882911;0
SanFrancisco;Chicago;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.885040;0
SanFrancisco;Chicago;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.858643;0
SanFrancisco;Boston;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.839716;0
SanFrancisco;Boston;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.846431;0
SanFrancisco;Boston;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.839716;0
SanFrancisco;Boston;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.801355;0
SanFrancisco;Memphis;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.776340;0
SanFrancisco;Memphis;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.794529;0
SanFrancisco;Memphis;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.776340;0
SanFrancisco;Memphis;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.746639;0
SanFrancisco;London;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.849266;0
SanFrancisco;London;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.852096;0
SanFrancisco;London;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.849266;0
SanFrancisco;London;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.807271;0
SanFrancisco;Sydney;NaiveBayes;+TIME, nGrams: 2;Percent Correct;0.786563;0
SanFrancisco;Sydney;NaiveBayes;+TIME, nGrams: 2;Weighted Precision;0.809738;0
SanFrancisco;Sydney;NaiveBayes;+TIME, nGrams: 2;Weighted Recall;0.786563;0
SanFrancisco;Sydney;NaiveBayes;+TIME, nGrams: 2;Weighted F-Measure;0.734173;0
SanFrancisco;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.843448;0
SanFrancisco;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.854656;0
SanFrancisco;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.843448;0
SanFrancisco;Brisbane;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.822930;0
SanFrancisco;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.734664;0
SanFrancisco;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.737626;0
SanFrancisco;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.734664;0
SanFrancisco;Seattle;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.708043;0
SanFrancisco;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.847122;0
SanFrancisco;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.841256;0
SanFrancisco;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.847122;0
SanFrancisco;NYC;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.827438;0
SanFrancisco;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.936412;0
SanFrancisco;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.926059;0
SanFrancisco;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.936412;0
SanFrancisco;Dublin;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.928169;0
SanFrancisco;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.901078;0
SanFrancisco;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.896884;0
SanFrancisco;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.901078;0
SanFrancisco;Chicago;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.892077;0
SanFrancisco;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.856525;0
SanFrancisco;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.849747;0
SanFrancisco;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.856525;0
SanFrancisco;Boston;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.840821;0
SanFrancisco;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.804806;0
SanFrancisco;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.806030;0
SanFrancisco;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.804806;0
SanFrancisco;Memphis;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.793175;0
SanFrancisco;London;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.830240;0
SanFrancisco;London;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.803968;0
SanFrancisco;London;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.830240;0
SanFrancisco;London;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.778974;0
SanFrancisco;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Percent Correct;0.787759;0
SanFrancisco;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Precision;0.797593;0
SanFrancisco;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted Recall;0.787759;0
SanFrancisco;Sydney;NaiveBayes;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.750777;0
SanFrancisco;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.814380;0
SanFrancisco;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.825592;0
SanFrancisco;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.814380;0
SanFrancisco;Brisbane;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.778576;0
SanFrancisco;Seattle;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.734846;0
SanFrancisco;Seattle;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.734064;0
SanFrancisco;Seattle;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.734846;0
SanFrancisco;Seattle;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.711862;0
SanFrancisco;NYC;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.839591;0
SanFrancisco;NYC;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.828726;0
SanFrancisco;NYC;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.839591;0
SanFrancisco;NYC;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.814544;0
SanFrancisco;Dublin;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.939538;0
SanFrancisco;Dublin;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.929864;0
SanFrancisco;Dublin;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.939538;0
SanFrancisco;Dublin;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.930545;0
SanFrancisco;Chicago;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.902561;0
SanFrancisco;Chicago;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.896260;0
SanFrancisco;Chicago;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.902561;0
SanFrancisco;Chicago;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.892070;0
SanFrancisco;Boston;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.858014;0
SanFrancisco;Boston;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.848792;0
SanFrancisco;Boston;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.858014;0
SanFrancisco;Boston;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.843152;0
SanFrancisco;Memphis;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.780222;0
SanFrancisco;Memphis;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.780291;0
SanFrancisco;Memphis;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.780222;0
SanFrancisco;Memphis;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.762258;0
SanFrancisco;London;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.838117;0
SanFrancisco;London;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.831747;0
SanFrancisco;London;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.838117;0
SanFrancisco;London;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.791785;0
SanFrancisco;Sydney;NaiveBayes;+TYPES, nGrams: 2;Percent Correct;0.807879;0
SanFrancisco;Sydney;NaiveBayes;+TYPES, nGrams: 2;Weighted Precision;0.823226;0
SanFrancisco;Sydney;NaiveBayes;+TYPES, nGrams: 2;Weighted Recall;0.807879;0
SanFrancisco;Sydney;NaiveBayes;+TYPES, nGrams: 2;Weighted F-Measure;0.777102;0
SanFrancisco;Brisbane;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.788404;1
SanFrancisco;Brisbane;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.807782;1
SanFrancisco;Brisbane;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.788404;1
SanFrancisco;Brisbane;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.728683;1
SanFrancisco;Seattle;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.735481;1
SanFrancisco;Seattle;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.747953;1
SanFrancisco;Seattle;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.735481;1
SanFrancisco;Seattle;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.699460;1
SanFrancisco;NYC;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.806993;1
SanFrancisco;NYC;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.793159;1
SanFrancisco;NYC;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.806993;1
SanFrancisco;NYC;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.757141;1
SanFrancisco;Dublin;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.935915;1
SanFrancisco;Dublin;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.920599;1
SanFrancisco;Dublin;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.935915;1
SanFrancisco;Dublin;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.917977;1
SanFrancisco;Chicago;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.884501;1
SanFrancisco;Chicago;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.879883;1
SanFrancisco;Chicago;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.884501;1
SanFrancisco;Chicago;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.859308;1
SanFrancisco;Boston;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.839929;1
SanFrancisco;Boston;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.843934;1
SanFrancisco;Boston;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.839929;1
SanFrancisco;Boston;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.802919;1
SanFrancisco;Memphis;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.783179;1
SanFrancisco;Memphis;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.795982;1
SanFrancisco;Memphis;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.783179;1
SanFrancisco;Memphis;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.756769;1
SanFrancisco;London;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.849132;1
SanFrancisco;London;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.852229;1
SanFrancisco;London;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.849132;1
SanFrancisco;London;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.806404;1
SanFrancisco;Sydney;NaiveBayes;Baseline, nGrams: 2;Percent Correct;0.792402;1
SanFrancisco;Sydney;NaiveBayes;Baseline, nGrams: 2;Weighted Precision;0.820343;1
SanFrancisco;Sydney;NaiveBayes;Baseline, nGrams: 2;Weighted Recall;0.792402;1
SanFrancisco;Sydney;NaiveBayes;Baseline, nGrams: 2;Weighted F-Measure;0.747055;1
Seattle;Brisbane;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.845845;0
Seattle;Brisbane;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.847448;0
Seattle;Brisbane;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.845845;0
Seattle;Brisbane;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.841605;0
Seattle;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.840541;0
Seattle;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.831090;0
Seattle;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.840541;0
Seattle;SanFrancisco;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.829145;0
Seattle;NYC;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.812157;0
Seattle;NYC;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.796131;0
Seattle;NYC;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.812157;0
Seattle;NYC;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.785164;0
Seattle;Dublin;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.924192;0
Seattle;Dublin;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.921718;0
Seattle;Dublin;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.924192;0
Seattle;Dublin;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.920613;0
Seattle;Chicago;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.889488;0
Seattle;Chicago;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.880647;0
Seattle;Chicago;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.889488;0
Seattle;Chicago;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.878029;0
Seattle;Boston;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.844255;0
Seattle;Boston;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.840113;0
Seattle;Boston;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.844255;0
Seattle;Boston;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.834099;0
Seattle;Memphis;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.845471;0
Seattle;Memphis;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.845103;0
Seattle;Memphis;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.845471;0
Seattle;Memphis;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.841197;0
Seattle;London;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.832710;0
Seattle;London;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.811097;0
Seattle;London;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.832710;0
Seattle;London;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.797370;0
Seattle;Sydney;NaiveBayes;+ALL, nGrams: 2;Percent Correct;0.822722;0
Seattle;Sydney;NaiveBayes;+ALL, nGrams: 2;Weighted Precision;0.829898;0
Seattle;Sydney;NaiveBayes;+ALL, nGrams: 2;Weighted Recall;0.822722;0
Seattle;Sydney;NaiveBayes;+ALL, nGrams: 2;Weighted F-Measure;0.804950;0
Seattle;Brisbane;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.822884;0
Seattle;Brisbane;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.821288;0
Seattle;Brisbane;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.822884;0
Seattle;Brisbane;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.803441;0
Seattle;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.845676;0
Seattle;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.835882;0
Seattle;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.845676;0
Seattle;SanFrancisco;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.837849;0
Seattle;NYC;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.806885;0
Seattle;NYC;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.784203;0
Seattle;NYC;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.806885;0
Seattle;NYC;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.778780;0
Seattle;Dublin;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.925826;0
Seattle;Dublin;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.920767;0
Seattle;Dublin;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.925826;0
Seattle;Dublin;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.921760;0
Seattle;Chicago;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.883019;0
Seattle;Chicago;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.870214;0
Seattle;Chicago;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.883019;0
Seattle;Chicago;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.871303;0
Seattle;Boston;NaiveBayes;+CAT, nGrams: 2;Percent Correct;0.841844;0
Seattle;Boston;NaiveBayes;+CAT, nGrams: 2;Weighted Precision;0.829324;0
Seattle;Boston;NaiveBayes;+CAT, nGrams: 2;Weighted Recall;0.841844;0
Seattle;Boston;NaiveBayes;+CAT, nGrams: 2;Weighted F-Measure;0.827183;0
